tract,USP_2012,USS_2012,USC_2012,USP_2016,USS_2016,USC_2016,USP_CHANGE,USS_CHANGE,USC_CHANGE,POPDENSITY_2015,POPDENSITY_CHANGE,NONWHITE_2015,NONWHITE_CHANGE,UNEMPLOYMENT_2015,UNEMPLOYMENT_CHANGE,COLLEGE_2015,COLLEGE_CHANGE,INCOME_2015,INCOME_CHANGE
1400000US42003514000,-0.839267548,-0.845327605,-0.405703772,-0.803986711,-0.817168339,-0.861297539,0.035280837,0.028159266,-0.455593767,5011.441648,0.075638507,77.3,0.030666667,20.4,-0.037735849,10.9,-0.068376068,21429,0.108243691
1400000US42003515100,-0.680513548,-0.682713643,-0.602251721,-0.675698006,-0.690430102,-0.731689083,0.004815542,-0.007716459,-0.129437362,5838.862559,-0.008849558,55.6,0.005424955,15.4,0.149253731,23.2,0.054545455,29801,-0.169078489
1400000US42003515200,-0.535988584,-0.526116776,-0.686871499,-0.595811098,-0.5697012,-0.650740437,-0.059822514,-0.043584424,0.036131062,11355.45024,0.075886844,38.7,-0.093676815,10.8,-0.136,42.7,0.286144578,43409,-0.102897413
1400000US42003515300,-0.611697947,-0.61619209,-0.682917062,-0.662212531,-0.649859535,-0.74932955,-0.050514584,-0.033667445,-0.066412488,5561.19403,-0.020504732,44.2,-0.013392857,11.1,0.681818182,25.8,0.592592593,26667,-0.040272079
1400000US42003515401,-0.534080559,-0.515709378,-0.780141073,-0.637554172,-0.583160705,-0.690164151,-0.103473613,-0.067451327,0.089976922,9440.17094,-0.089447651,20.8,0.840707965,4.8,0.142857143,48.7,-0.098148148,56169,0.047811812
1400000US42003516100,-0.487939568,-0.488671345,-0.920530175,-0.684624405,-0.583928815,-0.66087101,-0.196684837,-0.09525747,0.259659165,4992.727273,-0.022079772,12,0.967213115,4,-0.636363636,71.6,0.181518152,71500,0.146862569
1400000US42003516200,-0.42706823,-0.427438775,-0.843019261,-0.631503985,-0.511299743,-0.575184903,-0.204435755,-0.083860968,0.267834358,5512.820513,-0.007501442,26.3,0.195454545,3.9,1.6,65.4,0.101010101,65268,0.287261109
1400000US42003517000,-0.379719525,-0.406593407,-0.452702703,-0.345945946,-0.394535519,-0.521834061,0.033773579,0.012057888,-0.069131358,1828.059072,-0.069779925,24.9,-0.042307692,8.6,0.50877193,23.6,-0.085271318,30871,0.004424923
1400000US42003518001,-0.216741381,-0.251972028,-0.529935606,-0.342615766,-0.269698001,-0.466868709,-0.125874385,-0.017725973,0.063066897,3510.595358,-0.009960159,11.3,-0.073770492,4.7,0.566666667,56.1,0.016304348,86838,0.41310291
1400000US42003519000,-0.139809351,-0.149541284,-0.4705365,-0.266418258,-0.186598418,-0.327085286,-0.126608907,-0.037057134,0.143451214,1375.857339,-0.021781535,22.9,0.080188679,7.7,0.350877193,64,0.180811808,86616,0.095018963
1400000US42003520001,-0.106888108,-0.158431857,-0.180181566,-0.182657683,-0.171738618,-0.330542989,-0.075769575,-0.013306761,-0.150361423,1903.187721,-0.005858773,16.9,-0.217592593,8.2,0.28125,35.8,0.059171598,55930,0.157180394
1400000US42003520002,-0.115129953,-0.163721928,-0.192472193,-0.17830317,-0.18221014,-0.363419636,-0.063173217,-0.018488212,-0.170947443,2960.989534,-0.019224708,19.3,0.34965035,6.2,0.215686275,34.7,0.098101266,50071,0.257559775
1400000US42003521100,-0.184492385,-0.21622861,-0.653664881,-0.168251273,-0.162417459,-0.263960265,0.016241112,0.053811151,0.389704616,2557.639272,-0.011511405,30,0.428571429,3,-0.552238806,37.9,0.114705882,71500,0.097467383
1400000US42003521200,-0.117184468,-0.15226751,-0.689134987,-0.070264308,-0.101810175,-0.274638773,0.04692016,0.050457335,0.414496214,1538.841808,-0.020454034,22.9,-0.041841004,6.5,1.5,36.4,-0.203501094,56861,0.06431446
1400000US42003521301,-0.065666777,-0.10506466,-0.52489243,-0.137018375,-0.126958595,-0.069487101,-0.071351598,-0.021893935,0.455405329,1429.532459,0.007347713,34.8,0.0875,6.2,-0.367346939,31,-0.228855721,32169,-0.256036078
1400000US42003521302,-0.136214176,-0.185460839,-0.608914181,-0.115111887,-0.141917117,-0.303754724,0.021102289,0.043543722,0.305159457,1373.537061,0.046828543,25.6,0.053497942,5.5,-0.266666667,34.2,-0.05785124,49920,0.176276538
1400000US42003521401,0.059097467,0.001667176,0.226024281,0.016849389,0.018752595,1,-0.042248078,0.017085419,0.773975719,1019.53125,0.064121572,15,-0.418604651,3.4,-0.613636364,34.9,0.048048048,56786,-0.01990024
1400000US42003521402,-0.013378866,-0.069172705,-0.50701818,-0.10646465,-0.034031723,0.286893285,-0.093085784,0.035140982,0.793911465,1811.764706,0.01598579,19.4,0.043010753,6.3,0.369565217,57.1,-0.006956522,96000,0.148586401
1400000US42003521500,0.072942025,0.007856153,0.067759933,0.048621711,0.063125683,0.244055151,-0.024320314,0.05526953,0.176295218,1040.423959,-0.012400561,10.8,0.770491803,5.2,0.368421053,37,0.019283747,61411,1.6284E-05
1400000US42003522000,-0.049233253,-0.135313531,-0.324766355,-0.015671642,-0.096919609,-0.35600907,0.033561611,0.038393922,-0.031242715,6475.247525,-0.02066487,27.2,1.193548387,13.4,0.107438017,19.6,-0.02970297,29537,-0.192161475
1400000US42003523100,-0.895983404,-0.887238107,-0.619053704,-0.873323765,-0.868430859,-0.835828461,0.022659639,0.018807248,-0.216774757,1514.851485,-0.029756098,88.6,0.016055046,16.7,0.136054422,18,0.363636364,41109,0.010570565
1400000US42003523200,-0.659251062,-0.661757993,-0.649116402,-0.682964978,-0.665006923,-0.69010242,-0.023713916,-0.00324893,-0.040986018,3138.374899,-0.107526882,66.8,0.007541478,9.5,-0.344827586,28.2,0.205128205,41447,-0.219821176
1400000US42003523300,-0.331839763,-0.360097608,-0.632867477,-0.393878188,-0.371997056,-0.435847763,-0.062038425,-0.011899448,0.197019714,2949.164851,-0.022152661,40.3,0.295819936,14.7,1.227272727,30.3,0.139097744,53008,0.014759653
1400000US42003523400,-0.351249231,-0.37620902,-0.650103918,-0.416848397,-0.412438618,-0.435724606,-0.065599166,-0.036229598,0.214379312,3982.484076,-0.02722676,44,0.205479452,5.7,-0.344827586,37.3,0.541322314,47817,0.151356818
1400000US42003523501,-0.432517895,-0.464361937,-0.558407675,-0.470752005,-0.462815401,-0.5171222,-0.03823411,0.001546536,0.041285475,2728.813559,0.056199431,56,0.255605381,12.1,1.160714286,23.1,-0.029411765,46121,-0.045765833
1400000US42003523502,-0.247795822,-0.303679237,-0.53767226,-0.241142711,-0.266615821,-0.387864358,0.006653111,0.037063416,0.149807902,803.2967033,0.097597598,28.6,1.217054264,6.6,0.375,19.1,1.273809524,32656,-0.250373023
1400000US42003523600,-0.246575865,-0.272046374,-0.859316761,-0.259799976,-0.295245232,-0.388792526,-0.013224111,-0.023198858,0.470524235,2512.107161,-0.018320918,36.5,0.162420382,6.3,-0.073529412,36.4,0.290780142,71563,0.448907696
1400000US42003523701,-0.061359982,-0.130336395,-0.493446595,-0.011847569,-0.055689657,-0.166317966,0.049512413,0.074646738,0.327128629,1701.067616,0.028448482,19.5,0.048387097,6.7,-0.192771084,19.7,-0.057416268,53151,0.127800883
1400000US42003523702,-0.235297007,-0.28236348,-0.576072068,-0.226838668,-0.254594114,-0.373960674,0.008458339,0.027769366,0.202111394,1860.525342,0.016781237,31.6,0.269076305,5.3,0,24,0.25,43344,0.017297627
1400000US42003523800,-0.037002121,-0.068834551,-0.719512758,-0.046582709,-0.061957669,-0.182779285,-0.009580588,0.006876882,0.536733473,2590.712743,-0.043460925,12.4,-0.336898396,3.2,-0.466666667,38.5,0.458333333,50101,0.055291094
1400000US42003524000,-0.192864031,-0.246290801,#DIV/0!,-0.130067568,-0.199652778,-0.389529725,0.062796463,0.046638023,#DIV/0!,5069.306931,-0.035781544,14.6,0.042857143,9.6,1.742857143,21.2,0.514285714,38852,0.26315105
1400000US42003525100,-0.026580525,-0.045437828,-0.74880732,-0.089141133,-0.023405284,-0.134428274,-0.062560608,0.022032544,0.614379046,3878.326996,-0.039548023,5.9,2.105263158,1.6,-0.304347826,53.5,-0.00742115,78917,0.078941252
1400000US42003525200,-0.044822813,-0.046063344,-0.696989665,-0.110007241,-0.019527691,-0.144905759,-0.065184428,0.026535653,0.552083906,4850.574713,0.102979613,2,-0.710144928,5.1,-0.120689655,38,-0.020618557,40781,0.26425272
1400000US42003525300,0.107412285,0.082517046,-0.662523354,-0.029013291,0.048458559,-0.095936305,-0.136425576,-0.034058487,0.566587049,3573.926868,-0.032285837,5.1,0.888888889,5.6,-0.272727273,48.2,0.235897436,62768,-0.006080568
1400000US42003526101,0.194533968,0.133951085,0.066743454,0.177213576,0.181951989,0.227331824,-0.017320392,0.048000904,0.16058837,525.9309513,0.078861914,7.2,-0.01369863,2.1,-0.7,41,0.126373626,80439,0.124612029
1400000US42003526102,0.194461471,0.107804622,0.099980888,0.315704971,0.299537612,0.311519781,0.1212435,0.19173299,0.211538893,403.5318429,0.06231454,0.6,-0.7,7.2,-0.208791209,26.3,0.047808765,55217,0.039007226
1400000US42003526201,0.204797539,0.140699622,0.175255911,0.252356544,0.218913864,0.288392668,0.047559005,0.078214242,0.113136757,1567.839196,0.002141328,5.6,-0.44,8.7,1.71875,33.1,0.088815789,64514,-0.121026745
1400000US42003526202,0.086065193,-0.003310528,0.03521258,0.088283121,0.063505165,0.114702817,0.002217928,0.066815693,0.079490237,1097.171533,-0.049219213,9,-0.547738693,7.5,0.136363636,28.3,0.029090909,67913,0.185032019
1400000US42003526301,0.141131671,0.058098838,0.067414303,0.140829773,0.121033036,0.169654098,-0.000301898,0.062934198,0.102239795,2704.586063,0.100848485,3.1,-0.436363636,6.4,0.333333333,30.9,0.088028169,69552,-0.006995803
1400000US42003526302,0.128261906,0.072857637,0.055630759,0.167305657,0.162881671,0.192537963,0.039043751,0.090024034,0.136907204,3396.88716,-0.037132353,5.1,-0.4,5.6,0.166666667,39.1,-0.034567901,58636,-0.107872075
1400000US42003550900,-0.710457173,-0.708118468,-0.559428711,-0.653184723,-0.650058765,-0.701003278,0.05727245,0.058059703,-0.141574567,4554.973822,-0.054347826,56.5,0.182008368,21.4,0.34591195,14,0.25,19932,-0.3573225
1400000US42003551200,-0.419033051,-0.457021227,-0.641844945,-0.370576688,-0.404862909,-0.530655602,0.048456363,0.052158318,0.111189343,7281.188119,0.025376464,39.8,-0.115555556,15.4,-0.066666667,6.9,-0.295918367,21820,-0.13669634
1400000US42003551300,-0.059883809,-0.147262979,-0.880014872,0.106133855,-0.051638554,-0.319082479,0.166017664,0.095624425,0.560932393,1687.458963,0.069051581,8.3,1.677419355,5.9,-0.644578313,19.3,0.803738318,52024,0.256830865
1400000US42003551900,-0.567673953,-0.536321358,-0.636139561,-0.44798393,-0.528297483,-0.639001563,0.119690023,0.008023875,-0.002862002,2309.012876,0.233944955,47.3,0.464396285,22.8,-0.1886121,4,-0.63963964,13810,0.021223101
1400000US42003552000,-0.535504346,-0.572708575,-0.658860032,-0.461408006,-0.510633744,-0.640374345,0.07409634,0.062074831,0.018485687,10919.02834,-0.039871841,54.1,0.506963788,22.6,0.569444444,8.1,0.760869565,34754,0.242145895
1400000US42003552100,-0.859932352,-0.855646952,-0.707986637,-0.798004981,-0.814058743,-0.844735958,0.061927371,0.041588209,-0.136749321,5561.797753,0.146718147,62.6,0.06462585,3.7,0.027777778,9.7,0.701754386,15649,0.279977098
1400000US42003552200,-0.169491525,-0.259259259,-0.964391691,-0.062176166,-0.182539683,-0.391076115,0.107315359,0.076719576,0.573315576,2942.122186,-0.271496815,19.1,0.248366013,15.1,-0.05625,17.4,0.626168224,24271,0.162571251
1400000US42003552300,-0.74250942,-0.754676337,-0.480942287,-0.669434568,-0.682014888,-0.786579467,0.073074852,0.072661449,-0.30563718,6803.738318,-0.115431349,71.2,0.098765432,18.8,0.197452229,10.9,-0.084033613,22335,-0.205301548
1400000US42003552400,-0.261299972,-0.329094379,-0.910526934,-0.060611944,-0.231668077,-0.394658155,0.200688028,0.097426302,0.515868779,3487.341772,-0.183461766,14.3,-0.089171975,9.1,0.166666667,21.4,0.945454545,35231,0.430061698
1400000US42003560400,-0.858533851,-0.840675185,-0.888109342,-0.822329391,-0.81741732,-0.829699639,0.03620446,0.023257865,0.058409703,8385.786802,0.120759837,69.1,-0.123096447,11.1,0.337349398,23.8,0.252631579,29125,0.148688622
1400000US42003560500,-0.659803629,-0.638561347,-0.783061904,-0.720226722,-0.683204017,-0.72571367,-0.060423093,-0.04464267,0.057348234,13670.39106,-0.027424483,16.4,-0.527377522,5.9,1.80952381,68.5,0.205985915,50781,0.016942025
1400000US42003560600,-0.915887681,-0.87462834,-0.877544113,-0.901245311,-0.884195353,-0.901021019,0.01464237,-0.009567013,-0.023476906,6475.862069,0.044493882,79,-0.014962594,19.2,-0.465181058,26.5,0.615853659,24911,1.057570001
1400000US42003561000,-0.879017099,-0.844611529,-0.709096225,-0.885864998,-0.873825963,-0.87567772,-0.006847899,-0.029214434,-0.166581495,6504.545455,-0.061639344,82.5,0.06314433,14.6,0.536842105,19.3,0.45112782,27012,0.037765569
1400000US42003561100,-0.951460373,-0.93988381,-0.518047337,-0.928176687,-0.919108792,-0.923160745,0.023283686,0.020775018,-0.405113408,5612.5,0.060212515,97.3,0.026371308,17,-0.3359375,16.5,7.25,20946,0.006293538
1400000US42003561200,-0.943758869,-0.936578394,-0.752110283,-0.908659169,-0.890876017,-0.902424716,0.0350997,0.045702377,-0.150314433,8509.803922,-0.164313222,92.9,-0.04912999,12.5,-0.17218543,9.9,-0.255639098,32167,0.289568634
1400000US42003561400,-0.814914458,-0.790762298,-0.339920439,-0.833503418,-0.794400286,-0.81547464,-0.01858896,-0.003637988,-0.475554201,5793.74111,-0.09809566,79.9,-0.049940547,14.3,0.588888889,20.2,-0.240601504,31787,0.206566711
1400000US42003561500,-0.791361078,-0.765340306,-0.718138183,-0.784831001,-0.754802169,-0.779033369,0.006530077,0.010538137,-0.060895186,6336.713996,0.036840358,76.7,0.121345029,14.8,0.591397849,30.6,0.125,32255,-0.081838884
1400000US42003561600,-0.510720941,-0.533463281,-0.389933867,-0.405207261,-0.438557255,-0.588336104,0.10551368,0.094906026,-0.198402237,3504.950495,0.054094293,31.6,-0.05952381,8.6,-0.054945055,8.7,0.526315789,35313,0.940168123
1400000US42003561700,-0.525401016,-0.546868816,-0.41338727,-0.427600836,-0.430171099,-0.556355602,0.09780018,0.116697717,-0.142968332,2091.566265,-0.39470014,48.6,-0.154782609,5.3,-0.579365079,8.7,-0.02247191,40500,0.460670105
1400000US42003561900,-0.973193244,-0.942375638,-0.396255194,-0.956872325,-0.950226798,-0.942966072,0.016320919,-0.00785116,-0.546710878,5463.768116,0.067124949,89,-0.087179487,24.9,0.345945946,18.8,0.362318841,24000,-0.082358339
1400000US42003562000,-0.559180313,-0.51079754,-0.49589615,-0.665288238,-0.571345732,-0.592808134,-0.106107925,-0.060548192,-0.096911984,13162.99559,-0.058304444,42.3,0.165289256,16.4,17.22222222,68.9,0.064914992,16318,-0.367690937
1400000US42003562300,-0.680519176,-0.691885416,-0.433888876,-0.650757908,-0.64413008,-0.741964448,0.029761268,0.047755336,-0.308075572,3059.019119,0.118201155,62.1,0.054329372,14.8,0.243697479,11.8,-0.293413174,14764,-0.393052415
1400000US42003562400,-0.728949397,-0.737284088,-0.243425354,-0.633985668,-0.67289949,-0.741642631,0.094963729,0.064384598,-0.498217277,3596.707819,-0.162300319,64.6,-0.025641026,16,0.28,13.2,-0.057142857,30163,-0.261036797
1400000US42003562500,-0.622587401,-0.639719957,-0.7092482,-0.547911227,-0.577380445,-0.657001887,0.074676174,0.062339512,0.052246313,3932.397959,-0.011858974,59.8,-0.040128411,18.3,-0.124401914,21.5,0.837606838,35519,0.484783881
1400000US42003562600,-0.491242218,-0.505184838,-0.569046725,-0.415307642,-0.452254605,-0.62053712,0.075934576,0.052930233,-0.051490395,3357.142857,0.046850998,36.1,0.473469388,12.9,-0.058394161,18.4,0.896907216,29318,-0.100702432
1400000US42003562700,-0.652030554,-0.637417604,-0.779137024,-0.687427253,-0.616093203,-0.66524586,-0.035396699,0.021324401,0.113891164,4997.150997,0.242209632,38,-0.301470588,6.8,-0.46875,50.6,0.294117647,33938,0.558647929
1400000US42003562800,-0.241081315,-0.298722416,-0.728156518,-0.150310914,-0.150148535,-0.378115197,0.090770401,0.148573881,0.350041321,2431.48688,0.083116883,16.7,0.721649485,7,-0.357798165,22,0.170212766,40735,0.048762905
1400000US42003562900,-0.536230707,-0.545404035,-0.552247209,-0.457393086,-0.484934272,-0.626296878,0.078837621,0.060469763,-0.074049669,658.6501164,-0.092463923,25.4,-0.066176471,10.5,2.387096774,18.2,-0.06185567,36364,0.114229685
1400000US42003563000,-0.60397539,-0.597639473,-0.660453221,-0.508932097,-0.503641156,-0.594232788,0.095043293,0.093998317,0.066220433,2151.773982,0.362879734,44.5,-0.055201699,7.2,-0.362831858,27.1,0.613095238,59541,0.739642377
1400000US42003563100,-0.198181028,-0.279824514,-0.503633135,-0.162508096,-0.165503433,-0.344072673,0.035672932,0.114321081,0.159560462,3671.115348,0.087853107,25.5,2.227848101,4.4,-0.278688525,28.9,0.0625,51902,0.129482939
1400000US42003563200,-0.504324429,-0.481973972,-0.635036399,-0.509032232,-0.462936694,-0.557411634,-0.004707803,0.019037278,0.077624765,6424.581006,-0.137607799,32.7,-0.219570406,6.8,-0.531034483,36.3,0.5125,30543,0.2166587
1400000US42003563300,0.348500517,0.323651452,0.364879075,0.129436326,0.264948454,0.312564901,-0.219064191,-0.058702998,-0.052314174,135.7369012,-0.10924933,5.6,0.696969697,2.5,-0.431818182,63.7,0.059900166,131250,0.244441495
1400000US42003563800,0.169093471,0.145575642,-0.14,0.045045045,0.128469114,0.159080667,-0.124048426,-0.017106528,0.299080667,613.832853,0.041415013,4.8,-0.36,2.7,-0.448979592,50.8,0.026262626,65841,-0.102372188
1400000US42003563900,-0.234640017,-0.277354975,-0.611759664,-0.300751825,-0.279111685,-0.464148683,-0.066111808,-0.00175671,0.147610981,5347.46922,-0.013874874,18.1,0.691588785,4.2,-0.548387097,42.6,0.059701493,50781,0.005663927
1400000US42003564000,0.159484038,0.081564147,0.309193357,0.259879898,0.231913563,1,0.10039586,0.150349416,0.690806643,357.5236249,0.196432191,4.9,0.633333333,4.5,-0.042553191,33.9,0.153061224,67969,0.302786936
1400000US42003564100,0.145454545,0.150306748,-0.020172911,-0.041925466,0.127692308,1,-0.187380011,-0.02261444,1.020172911,949.7487437,-0.015625,3.8,-0.025641026,2.9,-0.064516129,71.5,0.027298851,128125,0.2023404
1400000US42003564200,0.181904061,0.08951074,-0.014047989,0.252553906,0.189865725,0.056721246,0.070649845,0.100354985,0.070769235,426.2264847,-0.021177467,6.8,-0.093333333,6.7,0.861111111,24.3,0.306451613,57690,0.325384244
1400000US42003564400,0.016748869,-0.06660109,-0.696733359,0.094995493,0.000497005,-0.217716922,0.078246624,0.067098095,0.479016437,1033.901515,-0.011945701,10.3,0.183908046,8.1,0.588235294,19.5,-0.080188679,44548,-0.054584041
1400000US42003564500,0.155841057,0.083974248,0.243448934,0.351006343,0.229615773,1,0.195165286,0.145641525,0.756551066,480.0126904,-0.045425867,3.8,0.1875,6.7,0.175438596,23,0.155778894,60820,0.063509827
1400000US42003980000,-0.938303342,-0.895890411,-0.357142857,-0.910144928,-0.901162791,-0.930029155,0.028158414,-0.00527238,-0.572886298,894.3089431,N/A,26.8,null,0,null,66.7,null,102000,null
1400000US42003980100,-0.701970951,-0.721934399,-0.51295123,-0.782678107,-0.763055302,-0.800408999,-0.080707156,-0.041120903,-0.287457769,48.56115108,N/A,0,null,0,null,error,null,null,null
1400000US42003980300,-0.440909091,-0.502325581,-0.687782805,-0.624463519,-0.50547046,-0.603524229,-0.183554428,-0.003144879,0.084258576,0,-1,null,N/A,null,N/A,null,N/A,null,null
1400000US42003980400,-0.467265188,-0.466042116,-0.709658357,-0.44980912,-0.404819348,-0.556896984,0.017456068,0.061222768,0.152761373,0,N/A,null,null,null,null,null,null,null,null
1400000US42003980500,-0.493905624,-0.546476629,-0.530108671,-0.528660394,-0.429632706,-0.561067092,-0.03475477,0.116843923,-0.030958421,6.462035541,-0.923076923,0,N/A,null,N/A,0,null,null,null
1400000US42003980600,-0.838334362,-0.8137405,-0.907375576,-0.804855045,-0.7728798,-0.801352086,0.033479317,0.0408607,0.10602349,7.915567282,N/A,0,null,null,null,0,null,null,null
1400000US42003980700,-0.301555967,-0.347593092,-0.744604317,-0.161784908,-0.164316857,-0.31297719,0.139771059,0.183276235,0.431627127,55.29953917,-0.571428572,0,N/A,0,N/A,50,0,null,null
1400000US42003980800,-0.733394732,-0.700166801,-0.578616704,-0.727756017,-0.677318912,-0.727476985,0.005638715,0.022847889,-0.148860281,0,N/A,null,null,null,null,null,null,null,null
1400000US42003980900,-0.608144642,-0.651165893,-0.70262972,-0.578617096,-0.602623016,-0.691942362,0.029527546,0.048542877,0.010687358,3805.7041,1.002814259,52.9,-0.092624357,null,null,0,N/A,null,null
1400000US42003981000,-0.648005113,-0.679559544,-0.736333219,-0.640954304,-0.620840491,-0.711496967,0.007050809,0.058719053,0.024836252,0,-1,null,N/A,null,N/A,null,N/A,null,null
1400000US42003981100,-0.639084078,-0.634010906,-0.793261285,-0.738989618,-0.686585299,-0.74899216,-0.09990554,-0.052574393,0.044269125,14.74926254,N/A,0,null,0,null,0,null,null,null
